molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL371095,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Oc2ccccc2)cc1,200000,inactive,466.545,4.78148,2,8,200000,3.698970004
CHEMBL371658,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Cc2ccccc2)cc1,400000,inactive,464.573,4.57998,2,7,400000,3.397940009
CHEMBL197603,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,25000,active,621.746,4.4759,2,10,25000,4.602059991
CHEMBL214253,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21,3400,active,328.327,3.5773,3,3,3400,5.468521083
CHEMBL416056,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,250,active,467.481,3.6551,2,7,250,6.602059991
CHEMBL221536,O=C1NCc2c1c1c3ccccc3sc1c1[nH]c3ccccc3c21,1000,active,328.396,4.9324,2,2,1000,6
CHEMBL374581,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3,205,active,324.383,4.3301,2,1,205,6.688246139
CHEMBL386636,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCc2ccccc2-1,83,active,338.366,3.9703,2,2,83,7.080921908
CHEMBL243792,O=C1NC(=O)C(=Cc2ccc(Sc3ccc(Cl)cc3)c([N+](=O)[O-])c2)C(=O)N1,200000,active,403.803,3.1488,2,6,200000,3.698970004
CHEMBL395551,C=CCN1C(=O)NC(=O)/C(=C/c2ccc(-c3cc([N+](=O)[O-])ccc3Cl)o2)C1=O,205160,inactive,401.762,3.156,1,6,205160,3.68790731
CHEMBL244609,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)Nc3cccc([N+](=O)[O-])c3)ccc21,165000,active,408.391,3.171,1,6,165000,3.782516056
CHEMBL236384,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1NC1CCCCCC1,40000,inactive,372.476,4.64328,2,6,40000,4.397940009
CHEMBL220037,N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,10000,active,392.825,4.97778,3,5,10000,5
CHEMBL248108,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,2200,active,470.556,3.9331,2,8,2200,5.657577319
CHEMBL460989,COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,10000,active,398.462,3.8044,2,4,10000,5
CHEMBL460990,CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,6000,active,426.516,4.583,2,4,6000,5.22184875
CHEMBL1095032,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCNC2=O)CC1,60000,active,479.986,2.0341,2,5,60000,4.22184875
CHEMBL1770433,CC(C)CC(=O)OC[C@H]1O[C@@H](OC(CO)CO)[C@H](O)[C@@H](O)[C@H]1O,480,active,338.353,-2.2469,5,9,480,6.318758763
CHEMBL3112595,CC(C)(C)NC(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,3400,active,339.87,5.2076,2,2,3400,5.468521083
CHEMBL3330132,O=c1[nH]c2sccc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,695.85,active,365.462,3.2968,4,5,695.85,6.157484368
CHEMBL3330133,O=c1[nH]c2sccc2c(N[C@H]2CCCNC2)c1-c1nc2ccccc2[nH]1,522.51,active,365.462,3.2968,4,5,522.51,6.281905393
CHEMBL3330136,O=c1[nH]c2sccc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,1001.81,active,391.5,3.639,3,5,1001.81,5.999214638
CHEMBL3330148,O=c1[nH]c2sc(Cl)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,168.89,active,399.907,3.9502,4,5,168.89,6.772396064
CHEMBL3330229,O=c1[nH]c2sc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,2018.88,active,425.945,4.2924,3,5,2018.88,5.694889494
CHEMBL3330230,O=c1[nH]c2sc(Br)cc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,392.71,active,444.358,4.0593,4,5,392.71,6.40592804
CHEMBL3330232,COc1ccc2[nH]c(-c3c(N[C@H]4CCCNC4)c4cc(Cl)sc4[nH]c3=O)nc2c1,204.48,active,429.933,3.9588,4,6,204.48,6.689349164
CHEMBL3330233,COc1ccc2[nH]c(-c3c(NC4CN5CCC4CC5)c4cc(Cl)sc4[nH]c3=O)nc2c1,8186.03,active,455.971,4.301,3,6,8186.03,5.086926668
CHEMBL3330236,O=c1[nH]c2ccsc2c(NC2CCCNC2)c1-c1nc2ccccc2[nH]1,814.06,active,365.462,3.2968,4,5,814.06,6.089343584
CHEMBL495039,COc1cc(NCCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,1000000,active,405.42,5.12362,2,5,1000000,3
CHEMBL3311235,COc1cc(NCc2ccc(O)cc2)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,35,active,454.448,6.68062,2,5,35,7.455931956
CHEMBL3311239,COc1cc(NCc2cccc3cccnc23)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,1000000,active,489.497,7.52322,1,5,1000000,3
CHEMBL3311242,Cc1ccnc2c(NCc3ccc(O)cc3)cc(O)c(Oc3cccc(C(F)(F)F)c3)c12,158,active,440.421,6.37762,3,5,158,6.801342913
CHEMBL362455,CC(C)(N)c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,250000,active,339.442,5.1576,1,3,250000,3.602059991
CHEMBL3937997,CN1CCN(CCOc2ccc(C(=C(C#N)c3ccccc3)c3ccc(OCCN4CCN(C)CC4)cc3)cc2)CC1.CN1CCN(CCOc2ccc(C(=C(C#N)c3ccccc3)c3ccc(OCCN4CCN(C)CC4)cc3)cc2)CC1.Cl.Cl.Cl.Cl.Cl,80,active,565.762,4.42168,0,7,80,7.096910013
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1000,active,371.524,5.9961,0,2,1000,6
CHEMBL4213787,O=C(NNC(=O)c1csc(-c2ccc(Cl)cc2Cl)n1)c1ccccn1,370,active,393.255,3.5867,2,5,370,6.431798276
CHEMBL222470,COc1c(OC)c2c(c(CCN(C)C)c1SC)SSSSS2,0.3,active,413.702,5.5872,0,9,0.3,9.522878745
CHEMBL4281395,COc1c(OC)c2c(c(CCN)c1SC)SSSSS2,0.3,active,385.648,4.9843,1,9,0.3,9.522878745
CHEMBL222469,COc1c(OC)c2c(c(CCN(C)C)c1SC)SSS2,0.3,active,349.568,4.2908,0,7,0.3,9.522878745
CHEMBL4284802,COc1c(OC)c2c(c(CCN)c1SC)SSS2,0.3,active,321.514,3.6879,1,7,0.3,9.522878745
CHEMBL4291190,NCCc1cc(O)c(O)c2c1SSSSS2,0.3,active,311.5,3.6564,3,8,0.3,9.522878745
CHEMBL4586553,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(=O)C(C)(C)CC(=O)O)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,active,903.031,5.3788,4,14,1,9
CHEMBL4528495,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccc3ccccc3c1)[C@H](C)CCCCCC[C@H]5O)O2,0.15,active,824.964,5.4802,4,12,0.15,9.823908741
CHEMBL4578026,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(=O)c1ccccc1)O2,1,active,879.012,6.1917,3,13,1,9
CHEMBL4537465,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(C)=O)[C@@H](OC(C)=O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(C)=O)O2,1,active,901.015,6.0394,1,15,1,9
CHEMBL4460926,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(=O)CCC(=O)O)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,active,874.977,4.7427,4,14,1,9
CHEMBL4533733,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)/C=C/c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,active,800.942,4.7266,4,12,1,9
CHEMBL4443186,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(=O)/C(C)=C/C)O2,1,active,857.006,5.8441,3,13,1,9
CHEMBL3741746,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,0.13,active,774.904,4.327,4,12,0.13,9.886056648
CHEMBL4527508,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(=O)c1ccccc1)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,active,879.012,6.1917,3,13,1,9
CHEMBL4435580,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1)[C@H](C)CCCCCC[C@H]5O)O2,0.22,active,819.901,4.2352,4,14,0.22,9.657577319
CHEMBL4442196,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(C)=O)O2,0.09,active,816.941,4.8978,3,13,0.09,10.04575749
CHEMBL4580586,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(C)=O)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,active,816.941,4.8978,3,13,1,9
CHEMBL4538431,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccc(OC)cc1)[C@H](C)CCCCCC[C@H]5O)O2,0.17,active,804.93,4.3356,4,13,0.17,9.769551079
CHEMBL4575056,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCCC5=O)O2,0.14,active,772.888,4.5352,3,12,0.14,9.853871964
CHEMBL4560772,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](OC(C)=O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,inactive,816.941,4.8978,3,13,1,9
CHEMBL4580556,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(=O)c1ccc3ccccc3c1)O2,1,active,929.072,7.3449,3,13,1,9
CHEMBL4443190,CC(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,0.18,inactive,776.92,4.4069,4,12,0.18,9.744727495
CHEMBL4444766,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)C(=O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,inactive,772.888,4.5352,3,12,1,9
CHEMBL4442856,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(=O)/C=C/c1ccccc1)O2,1,inactive,905.05,6.5913,3,13,1,9
CHEMBL4558004,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1O)[C@H](C)CCCCCC[C@H]5O)O2,1,inactive,670.796,2.4623,5,11,1,9
CHEMBL4570883,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(COC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,inactive,955.107,5.9998,3,15,1,9
CHEMBL4470135,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](OC(=O)c1ccccc1)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5O)O2,1,inactive,879.012,6.1917,3,13,1,9
CHEMBL4451784,C=C(C)[C@]12C[C@@H](COC(=O)c3ccccc3)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1OC(=O)c1ccccc1)[C@H](C)CCCCCC[C@H]5OC(=O)c1ccc(OC)cc1)O2,1,inactive,909.038,6.2003,3,14,1,9
CHEMBL4441825,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCO)C[C@H]2c2ccc(F)c(F)c2)oc1Cl,16,inactive,499.345,3.8916,3,6,16,7.795880017
CHEMBL4457064,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O,156,inactive,455.292,4.1406,2,5,156,6.806875402
CHEMBL3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,753,inactive,429.254,3.5649,2,5,753,6.123205024
CHEMBL4435188,Cl.Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,12300,inactive,291.376,1.2188,1,4,12300,4.910094889
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,500,inactive,324.138,0.0663,4,4,500,6.301029996
CHEMBL255465,NC1=N/C(=C2/CCNC(=O)c3[nH]ccc32)C(=O)N1,10000,inactive,245.242,-0.6962,4,4,10000,5
CHEMBL512682,O=C1NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,9000,inactive,325.122,0.4612,4,3,9000,5.045757491
CHEMBL448126,O=C1NC(=O)/C(=C2\CCNC(=O)c3[nH]ccc32)N1,22000,inactive,246.226,-0.3013,4,3,22000,4.657577319
CHEMBL296586,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,100000,active,327.181,4.092,2,1,100000,4
CHEMBL50894,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,100000,active,293.282,3.2377,2,3,100000,4
CHEMBL56904,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,100000,active,479.588,4.2819,2,7,100000,4
CHEMBL295954,CCCCCCCCCCCCCCCC1(OC)C[N+](C)(C)CCO1.[Br-],3900,inactive,356.615,5.917,0,2,3900,5.408935393
CHEMBL48551,CCCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],7300,active,342.588,5.2629,1,2,7300,5.13667714
CHEMBL52232,CCCCCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],7100,inactive,370.642,6.0431,1,2,7100,5.148741651
CHEMBL48257,CCCCCCCCCCCCCCC[C@@]1(O)C[N+](C)(C)C[C@@H](CC(=O)[O-])O1,49600,active,399.616,3.7715,1,4,49600,4.304518324
CHEMBL48695,CCCCCCCCCCCCCCCC(=O)C[N+](C)(C)CCCO.[Br-],6900,active,356.615,5.4956,1,2,6900,5.161150909
CHEMBL416830,CCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],12000,inactive,314.534,4.4827,1,2,12000,4.920818754
CHEMBL49275,CCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],170000,active,272.453,3.3124,1,2,170000,3.769551079
CHEMBL301124,CCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],13000,active,300.507,4.0926,1,2,13000,4.886056648
CHEMBL49951,CCCCCCCCCCCCCCCCC1(O)C[N+](C)(C)CCO1.[Br-],7600,active,356.615,5.653,1,2,7600,5.119186408
CHEMBL301722,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,15800,active,399.616,4.2257,0,4,15800,4.801342913
CHEMBL99748,O=C1Cc2c(c3c4ccccc4oc3c3[nH]c4ccccc4c23)N1,10000,active,312.328,4.7151,2,2,10000,5
CHEMBL419726,O=C1Cc2c(c3c4ccccc4sc3c3[nH]c4ccccc4c23)N1,10000,active,328.396,5.1836,2,2,10000,5
CHEMBL99749,O=C1Cc2c(c3c(c4[nH]c5ccccc5c24)Cc2ccccc2-3)N1,10000,active,310.356,4.3869,2,1,10000,5
CHEMBL301620,Cn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3,450,inactive,339.398,4.2198,1,3,450,6.346787486
CHEMBL59384,NC(=O)CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,110,active,382.423,3.5478,3,3,110,6.958607315
CHEMBL289772,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccc(CO)cc3c3c4c(c5c6cc(CO)ccc6n2c5c31)C(=O)NC4,3,active,527.533,2.6397,4,9,3,8.522878745
CHEMBL277817,CCOCc1ccc2c(c1)c1c3c(c4c5cc(COCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,2600,active,583.641,4.7281,2,9,2600,5.585026652
CHEMBL299248,CC(C)=CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,3500,active,379.463,5.6386,2,2,3500,5.455931956
CHEMBL59004,Cn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,520,inactive,325.371,4.2094,2,2,520,6.283996656
CHEMBL37529,CCCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,10000,inactive,643.831,6.9415,2,9,10000,5
CHEMBL59054,CCCn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3,100,inactive,367.452,5.0928,1,3,100,7
CHEMBL294684,CCCn1c2ccccc2c2c3c(c4c5ccccc5n(CCC)c4c21)C(=O)NC3,8100,inactive,395.506,5.9658,1,3,8100,5.091514981
CHEMBL59009,O=C(O)CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,590,inactive,383.407,4.1471,3,3,590,6.229147988
CHEMBL288818,C=CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC=C)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,10000,inactive,639.799,6.4935,2,9,10000,5
CHEMBL58458,CCn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,27,active,392.462,5.07938,1,4,27,7.568636236
CHEMBL303990,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CC(F)F)c4c21)CNC3=O,32,inactive,389.405,4.9479,1,3,32,7.494850022
CHEMBL36891,CCSCc1ccc2c(c1)c1c3c(c4c5ccccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,222,active,541.629,4.9082,2,8,222,6.653647026
CHEMBL292746,N#CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,75,inactive,364.408,4.58608,2,3,75,7.124938737
CHEMBL288817,COCc1ccc2c(c1)c1c3c(c4c5cc(COC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,450,active,555.587,3.9479,2,9,450,6.346787486
CHEMBL301228,CCn1c2ccccc2c2c3c(c4c5ccccc5n(CC)c4c21)C(=O)NC3,200,active,367.452,5.1856,1,3,200,6.698970004
CHEMBL29709,CCCCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCCCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,7600,active,671.885,7.7217,2,9,7600,5.119186408
CHEMBL290352,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,10000,active,615.777,6.1613,2,9,10000,5
CHEMBL288816,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccc(CSC(C)C)cc3c3c4c(c5c6cc(CSC(C)C)ccc6n2c5c31)C(=O)NC4,980,active,643.831,6.9383,2,9,980,6.008773924
CHEMBL302449,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,20,inactive,378.435,4.59648,1,4,20,7.698970004
CHEMBL59385,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCCN=[N+]=[N-])c4c21)CNC3=O,25,active,408.465,5.3832,1,4,25,7.602059991
CHEMBL38338,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccc(CSCCN(C)C)cc3c3c4c(c5c6cc(CSCCN(C)C)ccc6n2c5c31)C(=O)NC4,1600,inactive,701.915,5.2447,2,11,1600,5.795880017
CHEMBL79776,CC(=O)O.CCCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1,22200,inactive,331.5,3.9219,3,3,22200,4.653647026
CHEMBL310067,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1.O=C(O)CCC(=O)O,20100,inactive,337.529,3.9834,3,4,20100,4.696803943
CHEMBL133498,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,50000,inactive,417.845,3.4299,3,7,50000,4.301029996
CHEMBL155333,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1,100000,inactive,501.048,4.6814,1,5,100000,4
CHEMBL432769,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1.Cl,20100,active,337.529,3.9834,3,4,20100,4.696803943
CHEMBL54382,CCN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,200,inactive,452.558,4.357,1,5,200,6.698970004
CHEMBL432130,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,320,inactive,468.557,3.5137,1,6,320,6.494850022
CHEMBL1242973,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,160000,inactive,424.449,3.5869,3,7,160000,3.795880017
CHEMBL291975,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)C4)c4ccccc34)C(=O)NC2=O)c2ccccc21,2800,inactive,500.602,5.1472,1,5,2800,5.552841969
CHEMBL55788,Cn1cc(C2=C(c3cn(C4CCNCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,400,inactive,424.504,3.6247,2,5,400,6.397940009
CHEMBL301860,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,250,inactive,466.585,4.7455,1,5,250,6.602059991
CHEMBL52654,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,200,inactive,424.504,3.9565,2,4,200,6.698970004
CHEMBL55394,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,300,inactive,478.596,4.7471,1,5,300,6.522878745
CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,700,inactive,515.617,4.9323,1,6,700,6.15490196
CHEMBL300549,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,4000,inactive,514.629,5.5373,1,5,4000,5.397940009
CHEMBL280074,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,1000000,inactive,298.35,1.3796,3,7,1000000,3
